#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
557312	951475	10197	1205534	115492	HCVgp1	-	HCVgp1	PSME3	-	HEL-S-283|Ki|PA28-gamma|PA28G|PA28gamma|REG-GAMMA	Affinity Capture-MS	physical	Shirakura M (2007)	PUBMED:17108031	11103	9606	Low Throughput	-	-	-	-	BIOGRID	-	-	NP_671491	P61289	Q6MZZ1|V9HWJ8|A0A024R203	NP_001317158|NP_789839|NP_005780|NP_001253974	-	-	-	-	-	-	Hepatitus C Virus	Homo sapiens
557313	951475	7337	1205534	113185	HCVgp1	-	HCVgp1	UBE3A	-	ANCR|AS|E6-AP|EPVE6AP|HPVE6A	Affinity Capture-Western	physical	Shirakura M (2007)	PUBMED:17108031	11103	9606	Low Throughput	-	-	-	-	BIOGRID	-	-	NP_671491	Q05086	Q9H2G0|Q9BUI6	NP_570854|NP_000453|NP_001341438|NP_001341435|NP_001341434|NP_001341437|NP_001341436|NP_001341475|NP_001341474|NP_001341477|NP_001341476|NP_001341471|NP_001341470|NP_001341473|NP_001341472|NP_001341455|NP_001341479|NP_001341452|NP_001341480|NP_001341478|NP_001361390|NP_001341467|NP_001341468|NP_001341469|NP_570853|NP_001341440|NP_001341441|NP_001341442	-	-	-	-	-	-	Hepatitus C Virus	Homo sapiens
557315	951475	10197	1205534	115492	HCVgp1	-	HCVgp1	PSME3	-	HEL-S-283|Ki|PA28-gamma|PA28G|PA28gamma|REG-GAMMA	Affinity Capture-Western	physical	Shirakura M (2007)	PUBMED:17108031	11103	9606	Low Throughput	-	-	-	-	BIOGRID	-	-	NP_671491	P61289	Q6MZZ1|V9HWJ8|A0A024R203	NP_001317158|NP_789839|NP_005780|NP_001253974	-	-	-	-	-	-	Hepatitus C Virus	Homo sapiens
557316	7337	951475	113185	1205534	-	HCVgp1	UBE3A	HCVgp1	ANCR|AS|E6-AP|EPVE6AP|HPVE6A	-	Affinity Capture-Western	physical	Shirakura M (2007)	PUBMED:17108031	9606	11103	Low Throughput	-	-	-	-	BIOGRID	Q05086	Q9H2G0|Q9BUI6	NP_570854|NP_000453|NP_001341438|NP_001341435|NP_001341434|NP_001341437|NP_001341436|NP_001341475|NP_001341474|NP_001341477|NP_001341476|NP_001341471|NP_001341470|NP_001341473|NP_001341472|NP_001341455|NP_001341479|NP_001341452|NP_001341480|NP_001341478|NP_001361390|NP_001341467|NP_001341468|NP_001341469|NP_570853|NP_001341440|NP_001341441|NP_001341442	-	-	NP_671491	-	-	-	-	-	-	Homo sapiens	Hepatitus C Virus
557317	951475	7337	1205534	113185	HCVgp1	-	HCVgp1	UBE3A	-	ANCR|AS|E6-AP|EPVE6AP|HPVE6A	Reconstituted Complex	physical	Shirakura M (2007)	PUBMED:17108031	11103	9606	Low Throughput	-	-	-	-	BIOGRID	-	-	NP_671491	Q05086	Q9H2G0|Q9BUI6	NP_570854|NP_000453|NP_001341438|NP_001341435|NP_001341434|NP_001341437|NP_001341436|NP_001341475|NP_001341474|NP_001341477|NP_001341476|NP_001341471|NP_001341470|NP_001341473|NP_001341472|NP_001341455|NP_001341479|NP_001341452|NP_001341480|NP_001341478|NP_001361390|NP_001341467|NP_001341468|NP_001341469|NP_570853|NP_001341440|NP_001341441|NP_001341442	-	-	-	-	-	-	Hepatitus C Virus	Homo sapiens
561245	7337	951475	113185	1205534	-	HCVgp1	UBE3A	HCVgp1	ANCR|AS|E6-AP|EPVE6AP|HPVE6A	-	Biochemical Activity	physical	Shirakura M (2007)	PUBMED:17108031	9606	11103	Low Throughput	-	Ubiquitination	in the presence of E1 and UbcH7	-	BIOGRID	Q05086	Q9H2G0|Q9BUI6	NP_570854|NP_000453|NP_001341438|NP_001341435|NP_001341434|NP_001341437|NP_001341436|NP_001341475|NP_001341474|NP_001341477|NP_001341476|NP_001341471|NP_001341470|NP_001341473|NP_001341472|NP_001341455|NP_001341479|NP_001341452|NP_001341480|NP_001341478|NP_001361390|NP_001341467|NP_001341468|NP_001341469|NP_570853|NP_001341440|NP_001341441|NP_001341442	-	-	NP_671491	-	-	-	-	-	-	Homo sapiens	Hepatitus C Virus
606255	10197	951475	115492	1205534	-	HCVgp1	PSME3	HCVgp1	HEL-S-283|Ki|PA28-gamma|PA28G|PA28gamma|REG-GAMMA	-	Affinity Capture-Western	physical	Suzuki R (2009)	PUBMED:19091860	9606	11103	Low Throughput	-	-	-	-	BIOGRID	P61289	Q6MZZ1|V9HWJ8|A0A024R203	NP_001317158|NP_789839|NP_005780|NP_001253974	-	-	NP_671491	-	-	-	-	-	-	Homo sapiens	Hepatitus C Virus
644967	29979	951475	119007	1205534	-	HCVgp1	UBQLN1	HCVgp1	DA41|DSK2|PLIC-1|UBQN|XDRP1	-	Reconstituted Complex	physical	Gao L (2003)	PUBMED:12634373	9606	11103	Low Throughput	-	-	-	-	BIOGRID	Q9UMX0	A0A024R258|A0A024R284	NP_444295|NP_038466	-	-	NP_671491	-	-	-	-	-	-	Homo sapiens	Hepatitus C Virus
644968	29979	951475	119007	1205534	-	HCVgp1	UBQLN1	HCVgp1	DA41|DSK2|PLIC-1|UBQN|XDRP1	-	Affinity Capture-Western	physical	Gao L (2003)	PUBMED:12634373	9606	11103	Low Throughput	-	-	-	-	BIOGRID	Q9UMX0	A0A024R258|A0A024R284	NP_444295|NP_038466	-	-	NP_671491	-	-	-	-	-	-	Homo sapiens	Hepatitus C Virus
644969	29979	951475	119007	1205534	-	HCVgp1	UBQLN1	HCVgp1	DA41|DSK2|PLIC-1|UBQN|XDRP1	-	Two-hybrid	physical	Gao L (2003)	PUBMED:12634373	9606	11103	Low Throughput	-	-	-	-	BIOGRID	Q9UMX0	A0A024R258|A0A024R284	NP_444295|NP_038466	-	-	NP_671491	-	-	-	-	-	-	Homo sapiens	Hepatitus C Virus
668250	5684	951476	111657	1205535	-	HCVgp2	PSMA3	HCVgp2	HC8|PSC3	-	Affinity Capture-Western	physical	Yuksek K (2009)	PUBMED:18971267	9606	11103	Low Throughput	-	-	-	-	BIOGRID	P25788	-	NP_687033|NP_002779	-	-	NP_803170	-	-	-	-	-	-	Homo sapiens	Hepatitus C Virus
670968	951475	273	1205534	106770	HCVgp1	-	HCVgp1	AMPH	-	AMPH1	Affinity Capture-MS	physical	Masumi A (2005)	PUBMED:16139795	11103	9606	Low Throughput	-	-	-	-	BIOGRID	-	-	NP_671491	P49418	-	NP_647477|NP_001626	-	-	-	-	-	-	Hepatitus C Virus	Homo sapiens
670969	951475	273	1205534	106770	HCVgp1	-	HCVgp1	AMPH	-	AMPH1	Affinity Capture-Western	physical	Masumi A (2005)	PUBMED:16139795	11103	9606	Low Throughput	-	-	-	-	BIOGRID	-	-	NP_671491	P49418	-	NP_647477|NP_001626	-	-	-	-	-	-	Hepatitus C Virus	Homo sapiens
670970	951475	6714	1205534	112592	HCVgp1	RP5-823N20.1	HCVgp1	SRC	-	ASV|SRC1|c-SRC|p60-Src	Affinity Capture-Western	physical	Masumi A (2005)	PUBMED:16139795	11103	9606	Low Throughput	-	-	-	-	BIOGRID	-	-	NP_671491	P12931	-	NP_938033|NP_005408	-	-	-	-	-	-	Hepatitus C Virus	Homo sapiens
677653	128866	951475	126170	1205534	-	HCVgp1	CHMP4B	HCVgp1	C20orf178|CHMP4A|CTPP3|CTRCT31|SNF7|SNF7-2|Shax1|VPS32B|Vps32-2|dJ553F4.4	-	Affinity Capture-Western	physical	Ariumi Y (2011)	PUBMED:21264300	9606	11103	Low Throughput	-	-	-	-	BIOGRID	Q9H444	-	NP_789782	-	-	NP_671491	-	-	-	-	-	-	Homo sapiens	Hepatitus C Virus
696683	5696	951475	111669	1205534	DAAP-57C1.3	HCVgp1	PSMB8	HCVgp1	ALDD|D6S216|D6S216E|JMP|LMP7|NKJO|PSMB5i|RING10	-	Affinity Capture-Western	physical	Khu YL (2004)	PUBMED:15303969	9606	11103	Low Throughput	-	-	-	-	BIOGRID	P28062	X5CMJ9	NP_004150|NP_683720	-	-	NP_671491	-	-	-	-	-	-	Homo sapiens	Hepatitus C Virus
696684	951475	5696	1205534	111669	HCVgp1	DAAP-57C1.3	HCVgp1	PSMB8	-	ALDD|D6S216|D6S216E|JMP|LMP7|NKJO|PSMB5i|RING10	Affinity Capture-Western	physical	Khu YL (2004)	PUBMED:15303969	11103	9606	Low Throughput	-	-	-	-	BIOGRID	-	-	NP_671491	P28062	X5CMJ9	NP_004150|NP_683720	-	-	-	-	-	-	Hepatitus C Virus	Homo sapiens
696685	5685	951475	111658	1205534	-	HCVgp1	PSMA4	HCVgp1	HC9|HsT17706|PSC9	-	Affinity Capture-Western	physical	Khu YL (2004)	PUBMED:15303969	9606	11103	Low Throughput	-	-	-	-	BIOGRID	P25789	Q7Z474	NP_001317605|NP_001317604|NP_001317602|NP_001096138|NP_002780|NP_001096137	-	-	NP_671491	-	-	-	-	-	-	Homo sapiens	Hepatitus C Virus
696976	7132	951475	112986	1205534	-	HCVgp1	TNFRSF1A	HCVgp1	CD120a|FPF|MS5|TBP1|TNF-R|TNF-R-I|TNF-R55|TNFAR|TNFR1|TNFR1-d2|TNFR55|TNFR60|p55|p55-R|p60	-	Affinity Capture-Western	physical	Park KJ (2002)	PUBMED:11821416	9606	11103	Low Throughput	-	-	-	-	BIOGRID	P19438	-	NP_001333021|NP_001333020|NP_001056	-	-	NP_671491	-	-	-	-	-	-	Homo sapiens	Hepatitus C Virus
696978	951475	7186	1205534	113038	HCVgp1	-	HCVgp1	TRAF2	-	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Park KJ (2002)	PUBMED:11821416	11103	9606	Low Throughput	-	-	-	-	BIOGRID	-	-	NP_671491	Q12933	A0A024R8H5	NP_066961	-	-	-	-	-	-	Hepatitus C Virus	Homo sapiens
696979	7186	951475	113038	1205534	-	HCVgp1	TRAF2	HCVgp1	MGC:45012|TRAP|TRAP3	-	Affinity Capture-Western	physical	Park KJ (2002)	PUBMED:11821416	9606	11103	Low Throughput	-	-	-	-	BIOGRID	Q12933	A0A024R8H5	NP_066961	-	-	NP_671491	-	-	-	-	-	-	Homo sapiens	Hepatitus C Virus
717484	25827	951475	117355	1205534	-	HCVgp1	FBXL2	HCVgp1	FBL2|FBL3	-	Affinity Capture-Western	physical	Wang C (2005)	PUBMED:15893726	9606	11103	Low Throughput	-	-	-	-	BIOGRID	Q9UKC9	-	NP_036289|NP_001165184	-	-	NP_671491	-	-	-	-	-	-	Homo sapiens	Hepatitus C Virus
717486	25827	951475	117355	1205534	-	HCVgp1	FBXL2	HCVgp1	FBL2|FBL3	-	Reconstituted Complex	physical	Wang C (2005)	PUBMED:15893726	9606	11103	Low Throughput	-	-	-	-	BIOGRID	Q9UKC9	-	NP_036289|NP_001165184	-	-	NP_671491	-	-	-	-	-	-	Homo sapiens	Hepatitus C Virus
717487	4938	951475	110992	1205534	-	HCVgp1	OAS1	HCVgp1	IFI-4|OIAS|OIASI	-	Reconstituted Complex	physical	Wang C (2005)	PUBMED:15893726	9606	11103	Low Throughput	-	-	-	-	BIOGRID	P00973	-	NP_002525|NP_001027581|NP_058132	-	-	NP_671491	-	-	-	-	-	-	Homo sapiens	Hepatitus C Virus
717488	223	951475	106725	1205534	-	HCVgp1	ALDH9A1	HCVgp1	ALDH4|ALDH7|ALDH9|E3|TMABADH	-	Reconstituted Complex	physical	Wang C (2005)	PUBMED:15893726	9606	11103	Low Throughput	-	-	-	-	BIOGRID	P49189	B9EKV4	NP_000687|NP_001352703	-	-	NP_671491	-	-	-	-	-	-	Homo sapiens	Hepatitus C Virus
718626	951475	3725	1205534	109928	HCVgp1	-	HCVgp1	JUN	-	AP-1|AP1|c-Jun	Affinity Capture-Western	physical	Park KJ (2003)	PUBMED:12796506	11103	9606	Low Throughput	-	-	-	-	BIOGRID	-	-	NP_671491	P05412	-	NP_002219	-	-	-	-	-	-	Hepatitus C Virus	Homo sapiens
718627	951475	3725	1205534	109928	HCVgp1	-	HCVgp1	JUN	-	AP-1|AP1|c-Jun	Biochemical Activity	physical	Park KJ (2003)	PUBMED:12796506	11103	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	-	-	NP_671491	P05412	-	NP_002219	-	-	-	-	-	-	Hepatitus C Virus	Homo sapiens
727414	951475	274	1205534	106771	HCVgp1	-	HCVgp1	BIN1	-	AMPH2|AMPHL|SH3P9	Affinity Capture-Western	physical	Zech B (2003)	PUBMED:12604805	11103	9606	Low Throughput	-	-	-	-	BIOGRID	-	-	NP_671491	O00499	A0A024RAJ2|A0A024RAE9|Q9BTH3|B7Z6Y2|A0A024RAF6|A0A024RAG8|A0A024RAI6|A0A024RAF1|A0A024RAI5|A0A024RAF0|A0A024RAI4|A0A024RAJ3|A0A024RAG9	NP_004296|NP_647601|NP_647600|NP_001307561|NP_001307569|NP_001307563|NP_001307562|NP_647599|NP_647598|NP_001307570|NP_001307571|NP_647595|NP_647594|NP_647597|NP_647596|NP_647593	-	-	-	-	-	-	Hepatitus C Virus	Homo sapiens
727415	951475	274	1205534	106771	HCVgp1	-	HCVgp1	BIN1	-	AMPH2|AMPHL|SH3P9	Reconstituted Complex	physical	Zech B (2003)	PUBMED:12604805	11103	9606	Low Throughput	-	-	-	-	BIOGRID	-	-	NP_671491	O00499	A0A024RAJ2|A0A024RAE9|Q9BTH3|B7Z6Y2|A0A024RAF6|A0A024RAG8|A0A024RAI6|A0A024RAF1|A0A024RAI5|A0A024RAF0|A0A024RAI4|A0A024RAJ3|A0A024RAG9	NP_004296|NP_647601|NP_647600|NP_001307561|NP_001307569|NP_001307563|NP_001307562|NP_647599|NP_647598|NP_001307570|NP_001307571|NP_647595|NP_647594|NP_647597|NP_647596|NP_647593	-	-	-	-	-	-	Hepatitus C Virus	Homo sapiens
795894	951475	24842	1205534	246960	HCVgp1	-	HCVgp1	Tp53	-	Trp53|p53	Reconstituted Complex	physical	Qadri I (2002)	PUBMED:12379483	11103	10116	Low Throughput	-	-	-	-	BIOGRID	-	-	NP_671491	P10361	-	NP_112251	-	-	-	-	-	-	Hepatitus C Virus	Rattus norvegicus
795895	951475	117526	1205534	250747	HCVgp1	-	HCVgp1	Tbp	-	TFIID	Reconstituted Complex	physical	Qadri I (2002)	PUBMED:12379483	11103	10116	Low Throughput	-	-	-	-	BIOGRID	-	-	NP_671491	-	Q66HB1	NP_001004198	-	-	-	-	-	-	Hepatitus C Virus	Rattus norvegicus
795896	951475	6908	1205534	112771	HCVgp1	RP1-191N21.3	HCVgp1	TBP	-	GTF2D|GTF2D1|HDL4|SCA17|TFIID	Reconstituted Complex	physical	Qadri I (2002)	PUBMED:12379483	11103	9606	Low Throughput	-	-	-	-	BIOGRID	-	-	NP_671491	P20226	Q32MN7	NP_001165556|NP_003185	-	-	-	-	-	-	Hepatitus C Virus	Homo sapiens
795897	6908	951475	112771	1205534	RP1-191N21.3	HCVgp1	TBP	HCVgp1	GTF2D|GTF2D1|HDL4|SCA17|TFIID	-	Reconstituted Complex	physical	Qadri I (2002)	PUBMED:12379483	9606	11103	Low Throughput	-	-	-	-	BIOGRID	P20226	Q32MN7	NP_001165556|NP_003185	-	-	NP_671491	-	-	-	-	-	-	Homo sapiens	Hepatitus C Virus
795898	6908	951475	112771	1205534	RP1-191N21.3	HCVgp1	TBP	HCVgp1	GTF2D|GTF2D1|HDL4|SCA17|TFIID	-	Affinity Capture-Western	physical	Qadri I (2002)	PUBMED:12379483	9606	11103	Low Throughput	-	-	-	-	BIOGRID	P20226	Q32MN7	NP_001165556|NP_003185	-	-	NP_671491	-	-	-	-	-	-	Homo sapiens	Hepatitus C Virus
795899	951475	6908	1205534	112771	HCVgp1	RP1-191N21.3	HCVgp1	TBP	-	GTF2D|GTF2D1|HDL4|SCA17|TFIID	Affinity Capture-Western	physical	Qadri I (2002)	PUBMED:12379483	11103	9606	Low Throughput	-	-	-	-	BIOGRID	-	-	NP_671491	P20226	Q32MN7	NP_001165556|NP_003185	-	-	-	-	-	-	Hepatitus C Virus	Homo sapiens
795900	951475	7157	1205534	113010	HCVgp1	-	HCVgp1	TP53	-	BCC7|LFS1|P53|TRP53	Reconstituted Complex	physical	Qadri I (2002)	PUBMED:12379483	11103	9606	Low Throughput	-	-	-	-	BIOGRID	-	-	NP_671491	P04637	H2EHT1|A0A087WT22|A0A087WXZ1|Q53GA5|A0A087X1Q1|K7PPA8	NP_001119586|NP_001119590|NP_001119584|NP_000537|NP_001263627|NP_001263626|NP_001263625|NP_001119588|NP_001263628|NP_001119587|NP_001263624|NP_001119585|NP_001263690|NP_001119589|NP_001263689	-	-	-	-	-	-	Hepatitus C Virus	Homo sapiens
795905	951475	7157	1205534	113010	HCVgp1	-	HCVgp1	TP53	-	BCC7|LFS1|P53|TRP53	Affinity Capture-Western	physical	Qadri I (2002)	PUBMED:12379483	11103	9606	Low Throughput	-	-	-	-	BIOGRID	-	-	NP_671491	P04637	H2EHT1|A0A087WT22|A0A087WXZ1|Q53GA5|A0A087X1Q1|K7PPA8	NP_001119586|NP_001119590|NP_001119584|NP_000537|NP_001263627|NP_001263626|NP_001263625|NP_001119588|NP_001263628|NP_001119587|NP_001263624|NP_001119585|NP_001263690|NP_001119589|NP_001263689	-	-	-	-	-	-	Hepatitus C Virus	Homo sapiens
817751	23770	951475	117270	1205534	-	HCVgp1	FKBP8	HCVgp1	FKBP38|FKBPr38	-	Affinity Capture-Western	physical	Okamoto T (2006)	PUBMED:17024179	9606	11103	Low Throughput	-	-	figure 1.	-	BIOGRID	Q14318	-	NP_036313|NP_001295302	-	-	NP_671491	-	-	-	-	-	-	Homo sapiens	Hepatitus C Virus
817752	951475	23770	1205534	117270	HCVgp1	-	HCVgp1	FKBP8	-	FKBP38|FKBPr38	Affinity Capture-Western	physical	Okamoto T (2006)	PUBMED:17024179	11103	9606	Low Throughput	-	-	figure 2.	-	BIOGRID	-	-	NP_671491	Q14318	-	NP_036313|NP_001295302	-	-	-	-	-	-	Hepatitus C Virus	Homo sapiens
830552	951475	8470	1205534	114047	HCVgp1	-	HCVgp1	SORBS2	-	ARGBP2|PRO0618	Affinity Capture-Western	physical	de Chassey B (2008)	PUBMED:18985028	11103	9606	Low Throughput	-	-	-	-	BIOGRID	-	-	NP_671491	O94875	B7Z3D7|B7Z997	NP_066547|NP_001257700|NP_003594|NP_001139142|NP_001139143|NP_001139144|NP_001139145|NP_001139146|NP_001139147	-	-	-	-	-	-	Hepatitus C Virus	Homo sapiens
830553	951475	10241	1205534	115535	HCVgp1	-	HCVgp1	CALCOCO2	-	NDP52	Affinity Capture-Western	physical	de Chassey B (2008)	PUBMED:18985028	11103	9606	Low Throughput	-	-	-	-	BIOGRID	-	-	NP_671491	Q13137	-	NP_001248324|NP_001248319|NP_005822|NP_001248320|NP_001248322	-	-	-	-	-	-	Hepatitus C Virus	Homo sapiens
830554	951475	274	1205534	106771	HCVgp1	-	HCVgp1	BIN1	-	AMPH2|AMPHL|SH3P9	Affinity Capture-Western	physical	de Chassey B (2008)	PUBMED:18985028	11103	9606	Low Throughput	-	-	-	-	BIOGRID	-	-	NP_671491	O00499	A0A024RAJ2|A0A024RAE9|Q9BTH3|B7Z6Y2|A0A024RAF6|A0A024RAG8|A0A024RAI6|A0A024RAF1|A0A024RAI5|A0A024RAF0|A0A024RAI4|A0A024RAJ3|A0A024RAG9	NP_004296|NP_647601|NP_647600|NP_001307561|NP_001307569|NP_001307563|NP_001307562|NP_647599|NP_647598|NP_001307570|NP_001307571|NP_647595|NP_647594|NP_647597|NP_647596|NP_647593	-	-	-	-	-	-	Hepatitus C Virus	Homo sapiens
830555	951475	55233	1205534	120527	HCVgp1	-	HCVgp1	MOB1A	-	C2orf6|MATS1|MOB1|MOBK1B|MOBKL1B|Mob4B	Affinity Capture-Western	physical	de Chassey B (2008)	PUBMED:18985028	11103	9606	Low Throughput	-	-	-	-	BIOGRID	-	-	NP_671491	Q9H8S9	-	NP_001304039|NP_001304040|NP_001304041|NP_060691	-	-	-	-	-	-	Hepatitus C Virus	Homo sapiens
830556	951475	2202	1205534	108496	HCVgp1	-	HCVgp1	EFEMP1	-	DHRD|DRAD|FBLN3|FBNL|FIBL-3|MLVT|MTLV|S1-5	Affinity Capture-Western	physical	de Chassey B (2008)	PUBMED:18985028	11103	9606	Low Throughput	-	-	-	-	BIOGRID	-	-	NP_671491	Q12805	B2R6M6	NP_001034437|NP_001034438	-	-	-	-	-	-	Hepatitus C Virus	Homo sapiens
830557	951475	5698	1205534	111671	HCVgp1	DADB-223G19.3	HCVgp1	PSMB9	-	LMP2|PSMB6i|RING12|beta1i	Affinity Capture-Western	physical	de Chassey B (2008)	PUBMED:18985028	11103	9606	Low Throughput	-	-	-	-	BIOGRID	-	-	NP_671491	P28065	-	NP_002791	-	-	-	-	-	-	Hepatitus C Virus	Homo sapiens
830558	951475	9462	1205534	114848	HCVgp1	RP4-593C16.1	HCVgp1	RASAL2	-	NGAP	Affinity Capture-Western	physical	de Chassey B (2008)	PUBMED:18985028	11103	9606	Low Throughput	-	-	-	-	BIOGRID	-	-	NP_671491	Q9UJF2	A8K2P3	NP_733793|NP_004832	-	-	-	-	-	-	Hepatitus C Virus	Homo sapiens
830559	951475	87	1205534	106602	HCVgp1	-	HCVgp1	ACTN1	-	BDPLT15	Two-hybrid	physical	de Chassey B (2008)	PUBMED:18985028	11103	9606	Low Throughput	-	-	-	-	BIOGRID	-	-	NP_671491	P12814	A0A024R694	NP_001093|NP_001123477|NP_001123476	-	-	-	-	-	-	Hepatitus C Virus	Homo sapiens
830560	951475	2202	1205534	108496	HCVgp1	-	HCVgp1	EFEMP1	-	DHRD|DRAD|FBLN3|FBNL|FIBL-3|MLVT|MTLV|S1-5	Two-hybrid	physical	de Chassey B (2008)	PUBMED:18985028	11103	9606	Low Throughput	-	-	-	-	BIOGRID	-	-	NP_671491	Q12805	B2R6M6	NP_001034437|NP_001034438	-	-	-	-	-	-	Hepatitus C Virus	Homo sapiens
